X,Y,tunniste,objektinVoimassaoloaika,haetunDatanVoimassaoloaika,rata,ratanumero,ratakm,pituus,seuraavaKilometrimerkki,icon_url
30.0005165671551,63.1432181868719,1.2.246.586.1.41.1007043158070,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3158070,"006","704","1000",1.2.246.586.1.41.1007053158070,./0.png
25.082338440391,64.6518904341878,1.2.246.586.1.41.1007043158072,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3158072,"008","704","1000",1.2.246.586.1.41.1007053158072,./0.png
24.5407583386882,64.0762910046847,1.2.246.586.1.41.1007043160119,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3160119,"087","704",,,./0.png
24.923107204692,64.6182798750215,1.2.246.586.1.41.1007043486004,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3486004,"514","704","1000",1.2.246.586.1.41.1007053486004,./0.png
28.4583396554031,64.6787898399844,1.2.246.586.1.41.1007043487026,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3487026,"552","704","1000",1.2.246.586.1.41.1007053487026,./0.png
28.9492859066796,64.441843320197,1.2.246.586.1.41.1007043487028,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3487028,"554","704","1000",1.2.246.586.1.41.1007053487028,./0.png
29.9917582969301,63.1507492398851,1.2.246.586.1.41.1007053158070,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3158070,"006","705","965",1.2.246.586.1.41.1007063158070,./0.png
25.0949548147841,64.6589607705325,1.2.246.586.1.41.1007053158072,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3158072,"008","705","996",1.2.246.586.1.41.1007063158072,./0.png
24.9033533316506,64.6212157652676,1.2.246.586.1.41.1007053486004,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3486004,"514","705","1000",1.2.246.586.1.41.1007063486004,./0.png
28.4654566695727,64.6872263992116,1.2.246.586.1.41.1007053487026,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3487026,"552","705","1000",1.2.246.586.1.41.1007063487026,./0.png
28.969463555183,64.4438868581662,1.2.246.586.1.41.1007053487028,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3487028,"554","705","1000",1.2.246.586.1.41.1007063487028,./0.png
29.9967206214773,63.1590890187726,1.2.246.586.1.41.1007063158070,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3158070,"006","706","983",1.2.246.586.1.41.1007073158070,./0.png
25.1096058407959,64.6653191245752,1.2.246.586.1.41.1007063158072,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3158072,"008","706","904",1.2.246.586.1.41.1007073158072,./0.png
24.8835923482415,64.6241522454769,1.2.246.586.1.41.1007063486004,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3486004,"514","706","1000",1.2.246.586.1.41.1007073486004,./0.png
28.4725738714518,64.6956632616462,1.2.246.586.1.41.1007063487026,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3487026,"552","706","1000",1.2.246.586.1.41.1007073487026,./0.png
28.98936553858,64.446467104866,1.2.246.586.1.41.1007063487028,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3487028,"554","706","1000",1.2.246.586.1.41.1007073487028,./0.png
30.0028733878202,63.1673628282741,1.2.246.586.1.41.1007073158070,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3158070,"006","707","1000",1.2.246.586.1.41.1007083158070,./0.png
25.1210075840946,64.6717921940333,1.2.246.586.1.41.1007073158072,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3158072,"008","707","1001",1.2.246.586.1.41.1007083158072,./0.png
24.8638410959735,64.627081708004,1.2.246.586.1.41.1007073486004,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3486004,"514","707","1000",1.2.246.586.1.41.1007083486004,./0.png
28.4796939456451,64.704099590405,1.2.246.586.1.41.1007073487026,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3487026,"552","707","1000",1.2.246.586.1.41.1007083487026,./0.png
29.0092319199142,64.4490398455688,1.2.246.586.1.41.1007073487028,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3487028,"554","707","1000",1.2.246.586.1.41.1007083487028,./0.png
30.0095566359209,63.175646792125,1.2.246.586.1.41.1007083158070,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3158070,"006","708","1000",1.2.246.586.1.41.1007093158070,./0.png
25.1333817633705,64.6790407063477,1.2.246.586.1.41.1007083158072,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3158072,"008","708","1001",1.2.246.586.1.41.1007093158072,./0.png
24.8440919270611,64.6300090740061,1.2.246.586.1.41.1007083486004,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3486004,"514","708","1000",1.2.246.586.1.41.1007093486004,./0.png
28.4868214615815,64.7125349318143,1.2.246.586.1.41.1007083487026,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3487026,"552","708","1000",1.2.246.586.1.41.1007093487026,./0.png
29.0290921498387,64.4516122073006,1.2.246.586.1.41.1007083487028,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3487028,"554","708","1000",1.2.246.586.1.41.1007093487028,./0.png
30.0132156908466,63.184357754514,1.2.246.586.1.41.1007093158070,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3158070,"006","709","1000",1.2.246.586.1.41.1007103158070,./0.png
25.1457644725564,64.6862854258736,1.2.246.586.1.41.1007093158072,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3158072,"008","709","1000",1.2.246.586.1.41.1007103158072,./0.png
24.8241071565134,64.632641192828,1.2.246.586.1.41.1007093486004,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3486004,"514","709","1000",1.2.246.586.1.41.1007103486004,./0.png
28.4939509776253,64.7209698658555,1.2.246.586.1.41.1007093487026,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3487026,"552","709","1000",1.2.246.586.1.41.1007103487026,./0.png
29.0493425872939,64.4536057492485,1.2.246.586.1.41.1007093487028,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3487028,"554","709","1000",1.2.246.586.1.41.1007103487028,./0.png
30.0154523541243,63.193198243669,1.2.246.586.1.41.1007103158070,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3158070,"006","710","1000",1.2.246.586.1.41.1007113158070,./0.png
25.1581375920981,64.6935200205244,1.2.246.586.1.41.1007103158072,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3158072,"008","710","1002",1.2.246.586.1.41.1007113158072,./0.png
24.8040706850708,64.635230109093,1.2.246.586.1.41.1007103486004,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3486004,"514","710","1000",1.2.246.586.1.41.1007113486004,./0.png
28.4966791039427,64.7296996332626,1.2.246.586.1.41.1007103487026,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3487026,"552","710","1000",1.2.246.586.1.41.1007113487026,./0.png
29.0700760949142,64.4537941236537,1.2.246.586.1.41.1007103487028,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3487028,"554","710","1000",1.2.246.586.1.41.1007113487028,./0.png
30.0207827404539,63.2015407122687,1.2.246.586.1.41.1007113158070,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3158070,"006","711","1000",1.2.246.586.1.41.1007123158070,./0.png
25.1705363774309,64.7007687661446,1.2.246.586.1.41.1007113158072,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3158072,"008","711","1000",1.2.246.586.1.41.1007123158072,./0.png
24.784407288516,64.638279069582,1.2.246.586.1.41.1007113486004,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3486004,"514","711","1000",1.2.246.586.1.41.1007123486004,./0.png
28.4922497124929,64.7384328021214,1.2.246.586.1.41.1007113487026,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3487026,"552","711","1000",1.2.246.586.1.41.1007123487026,./0.png
29.0908389287728,64.4537447132442,1.2.246.586.1.41.1007113487028,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3487028,"554","711","1000",1.2.246.586.1.41.1007123487028,./0.png
30.0320659351011,63.2089252426596,1.2.246.586.1.41.1007123158070,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3158070,"006","712","1000",1.2.246.586.1.41.1007133158070,./0.png
25.1829216319907,64.7079982537582,1.2.246.586.1.41.1007123158072,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3158072,"008","712","1001",1.2.246.586.1.41.1007133158072,./0.png
24.7655755900909,64.6421155162481,1.2.246.586.1.41.1007123486004,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3486004,"514","712","1000",1.2.246.586.1.41.1007133486004,./0.png
28.4972951487762,64.7469664706786,1.2.246.586.1.41.1007123487026,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3487026,"552","712","1000",1.2.246.586.1.41.1007133487026,./0.png
29.1116128835039,64.4539779132669,1.2.246.586.1.41.1007123487028,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3487028,"554","712","1000",1.2.246.586.1.41.1007133487028,./0.png
30.0433582612452,63.2163078142737,1.2.246.586.1.41.1007133158070,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3158070,"006","713","1000",1.2.246.586.1.41.1007143158070,./0.png
25.1953259643979,64.7152366879472,1.2.246.586.1.41.1007133158072,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3158072,"008","713","1000",1.2.246.586.1.41.1007143158072,./0.png
24.7472920074434,64.6464734674977,1.2.246.586.1.41.1007133486004,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3486004,"514","713","1000",1.2.246.586.1.41.1007143486004,./0.png
28.5057810132228,64.7551552970118,1.2.246.586.1.41.1007133487026,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3487026,"552","713","1000",1.2.246.586.1.41.1007143487026,./0.png
29.1323978524865,64.4542260130026,1.2.246.586.1.41.1007133487028,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3487028,"554","713","1000",1.2.246.586.1.41.1007143487028,./0.png
30.0546558810639,63.223689621917,1.2.246.586.1.41.1007143158070,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3158070,"006","714","1000",1.2.246.586.1.41.1007153158070,./0.png
25.2077334040628,64.7224721466932,1.2.246.586.1.41.1007143158072,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3158072,"008","714","1001",1.2.246.586.1.41.1007153158072,./0.png
24.7290712898161,64.6508860026796,1.2.246.586.1.41.1007143486004,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3486004,"514","714","1000",1.2.246.586.1.41.1007153486004,./0.png
28.5147564417587,64.763244948436,1.2.246.586.1.41.1007143487026,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3487026,"552","714","1000",1.2.246.586.1.41.1007153487026,./0.png
29.1531628065616,64.4544681006421,1.2.246.586.1.41.1007143487028,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3487028,"554","714","1000",1.2.246.586.1.41.1007153487028,./0.png
30.066460366439,63.230890138784,1.2.246.586.1.41.1007153158070,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3158070,"006","715","1000",1.2.246.586.1.41.1007163158070,./0.png
25.2201596198724,64.7297153074458,1.2.246.586.1.41.1007153158072,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3158072,"008","715","999",1.2.246.586.1.41.1007163158072,./0.png
24.712043051413,64.6560805953353,1.2.246.586.1.41.1007153486004,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3486004,"514","715","1000",1.2.246.586.1.41.1007163486004,./0.png
28.5219086536055,64.7716423298135,1.2.246.586.1.41.1007153487026,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3487026,"552","715","1000",1.2.246.586.1.41.1007163487026,./0.png
29.1739283629287,64.4547083585572,1.2.246.586.1.41.1007153487028,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3487028,"554","715","1000",1.2.246.586.1.41.1007163487028,./0.png
30.0842373481044,63.2345182732968,1.2.246.586.1.41.1007163158070,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3158070,"006","716","1000",1.2.246.586.1.41.1007173158070,./0.png
25.2325685243971,64.736942083088,1.2.246.586.1.41.1007163158072,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3158072,"008","716","1001",1.2.246.586.1.41.1007173158072,./0.png
24.6956365895157,64.6616236655256,1.2.246.586.1.41.1007163486004,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3486004,"514","716","1000",1.2.246.586.1.41.1007173486004,./0.png
28.5196558552943,64.7805067145717,1.2.246.586.1.41.1007163487026,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3487026,"552","716","1000",1.2.246.586.1.41.1007173487026,./0.png
29.1946187467939,64.455462904504,1.2.246.586.1.41.1007163487028,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3487028,"554","716","1000",1.2.246.586.1.41.1007173487028,./0.png
30.1027617622022,63.236405407439,1.2.246.586.1.41.1007173158070,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3158070,"006","717","1000",1.2.246.586.1.41.1007183158070,./0.png
25.2450110426363,64.7441816470543,1.2.246.586.1.41.1007173158072,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3158072,"008","717","999",1.2.246.586.1.41.1007183158072,./0.png
24.6764379016995,64.6651119919976,1.2.246.586.1.41.1007173486004,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3486004,"514","717","1000",1.2.246.586.1.41.1007183486004,./0.png
28.5157788036744,64.7893206501539,1.2.246.586.1.41.1007173487026,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3487026,"552","717","1000",1.2.246.586.1.41.1007183487026,./0.png
29.2153155086357,64.4562882160707,1.2.246.586.1.41.1007173487028,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3487028,"554","717","1000",1.2.246.586.1.41.1007183487028,./0.png
30.1131381364351,63.2440230926055,1.2.246.586.1.41.1007183158070,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3158070,"006","718","1000",1.2.246.586.1.41.1007193158070,./0.png
25.2574259057007,64.7514082673911,1.2.246.586.1.41.1007183158072,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3158072,"008","718","1001",1.2.246.586.1.41.1007193158072,./0.png
24.660534987627,64.6709440758113,1.2.246.586.1.41.1007183486004,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3486004,"514","718","1000",1.2.246.586.1.41.1007193486004,./0.png
28.5172834311822,64.7982325034472,1.2.246.586.1.41.1007183487026,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3487026,"552","718","1000",1.2.246.586.1.41.1007193487026,./0.png
29.235999255022,64.4571114139352,1.2.246.586.1.41.1007183487028,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3487028,"554","718","1000",1.2.246.586.1.41.1007193487028,./0.png
30.1150733638774,63.2527637199343,1.2.246.586.1.41.1007193158070,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3158070,"006","719","1000",1.2.246.586.1.41.1007203158070,./0.png
25.2698745968041,64.7586452356896,1.2.246.586.1.41.1007193158072,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3158072,"008","719","1000",1.2.246.586.1.41.1007203158072,./0.png
24.6447333767927,64.676822477022,1.2.246.586.1.41.1007193486004,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3486004,"514","719","1000",1.2.246.586.1.41.1007203486004,./0.png
28.5212336841662,64.8070346704489,1.2.246.586.1.41.1007193487026,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3487026,"552","719","1000",1.2.246.586.1.41.1007203487026,./0.png
29.2561776758323,64.4590659167167,1.2.246.586.1.41.1007193487028,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3487028,"554","719","1000",1.2.246.586.1.41.1007203487028,./0.png
30.1103780854096,63.261102946232,1.2.246.586.1.41.1007203158070,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3158070,"006","720","1000",1.2.246.586.1.41.1007213158070,./0.png
25.2823097990937,64.7658696245701,1.2.246.586.1.41.1007203158072,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3158072,"008","720","1001",1.2.246.586.1.41.1007213158072,./0.png
24.6279408011677,64.6821489985476,1.2.246.586.1.41.1007203486004,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3486004,"514","720","1000",1.2.246.586.1.41.1007213486004,./0.png
28.5260444294017,64.8157645850199,1.2.246.586.1.41.1007203487026,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3487026,"552","720","1000",1.2.246.586.1.41.1007213487026,./0.png
29.2760858987844,64.4616814064745,1.2.246.586.1.41.1007203487028,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3487028,"554","720","1000",1.2.246.586.1.41.1007213487028,./0.png
30.1001163755807,63.2687783827994,1.2.246.586.1.41.1007213158070,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3158070,"006","721","1000",1.2.246.586.1.41.1007223158070,./0.png
25.2955243830913,64.7728305961896,1.2.246.586.1.41.1007213158072,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3158072,"008","721","1003",1.2.246.586.1.41.1007223158072,./0.png
24.6074863804657,64.6829643258619,1.2.246.586.1.41.1007213486004,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3486004,"514","721","1000",1.2.246.586.1.41.1007223486004,./0.png
28.5308565998346,64.8244911298901,1.2.246.586.1.41.1007213487026,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3487026,"552","721","1000",1.2.246.586.1.41.1007223487026,./0.png
29.2963455091371,64.4636800861353,1.2.246.586.1.41.1007213487028,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3487028,"554","721","1000",1.2.246.586.1.41.1007223487028,./0.png
30.0899214683559,63.2764597207965,1.2.246.586.1.41.1007223158070,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3158070,"006","722","1000",1.2.246.586.1.41.1007233158070,./0.png
25.3102709922603,64.779254448309,1.2.246.586.1.41.1007223158072,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3158072,"008","722","999",1.2.246.586.1.41.1007233158072,./0.png
24.5866797886709,64.6820154740395,1.2.246.586.1.41.1007223486004,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3486004,"514","722","1005",1.2.246.586.1.41.1007233486004,./0.png
28.5356733015661,64.8332173696905,1.2.246.586.1.41.1007223487026,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3487026,"552","722","1000",1.2.246.586.1.41.1007233487026,./0.png
29.3166710968322,64.4655572846252,1.2.246.586.1.41.1007223487028,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3487028,"554","722","1000",1.2.246.586.1.41.1007233487028,./0.png
30.0789175768085,63.2839474297959,1.2.246.586.1.41.1007233158070,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3158070,"006","723","1000",1.2.246.586.1.41.1007243158070,./0.png
25.3250971880844,64.7855961644521,1.2.246.586.1.41.1007233158072,1921/12/31 22:00:00,2017/11/05 22:00:00,1.2.246.586.1.45.3158072,"008","723","995",1.2.246.586.1.41.1007243158072,./0.png
24.5658600390929,64.6818805115482,1.2.246.586.1.41.1007233486004,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3486004,"514","723","995",1.2.246.586.1.41.1007243486004,./0.png
28.5404900391792,64.8419431562545,1.2.246.586.1.41.1007233487026,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3487026,"552","723","1000",1.2.246.586.1.41.1007243487026,./0.png
29.3369829658639,64.4674318061401,1.2.246.586.1.41.1007233487028,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3487028,"554","723","1001",1.2.246.586.1.41.1007243487028,./0.png
30.0668636948093,63.2910407031619,1.2.246.586.1.41.1007243158070,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3158070,"006","724","1000",1.2.246.586.1.41.1007253158070,./0.png
25.3431394379199,64.7900618413363,1.2.246.586.1.41.1007243158072,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3158072,"008","724","1000",1.2.246.586.1.41.1007253158072,./0.png
24.545627893458,64.683593022343,1.2.246.586.1.41.1007243486004,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3486004,"514","724","1000",1.2.246.586.1.41.1007253486004,./0.png
28.5473240685096,64.8504067449412,1.2.246.586.1.41.1007243487026,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3487026,"552","724","1000",1.2.246.586.1.41.1007253487026,./0.png
29.3573244372293,64.4693026397854,1.2.246.586.1.41.1007243487028,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3487028,"554","724","1000",1.2.246.586.1.41.1007253487028,./0.png
30.0523058277784,63.2971226197375,1.2.246.586.1.41.1007253158070,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3158070,"006","725","1000",1.2.246.586.1.41.1007263158070,./0.png
25.3621298658242,64.7939146404215,1.2.246.586.1.41.1007253158072,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3158072,"008","725","1001",1.2.246.586.1.41.1007263158072,./0.png
24.5248457941061,64.684582664589,1.2.246.586.1.41.1007253486004,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3486004,"514","725","1001",1.2.246.586.1.41.1007263486004,./0.png
28.5549147206747,64.8587707826838,1.2.246.586.1.41.1007253487026,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3487026,"552","725","1000",1.2.246.586.1.41.1007263487026,./0.png
29.3776530237485,64.47117021806,1.2.246.586.1.41.1007253487028,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3487028,"554","725","1000",1.2.246.586.1.41.1007263487028,./0.png
30.0382748420574,63.3034143900609,1.2.246.586.1.41.1007263158070,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3158070,"006","726","1000",1.2.246.586.1.41.1007273158070,./0.png
0,0,1.2.246.586.1.41.100726227562940982234157173075,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.227562940982234157173075,006575 LIS,"726","1000",1.2.246.586.1.41.100727227562940982234157173075,./0.png
