X,Y,id,oid,tila,janteet,alittav_va,alittav_v0,maaraava_j,hyodylline,hyodyllin0,nykyinen_o,katuosoitt,keskipiste,keskipist0,keskipist1,kokonaispi,tunnus,rataosoitt,sijaintiku,tieosoitte,nimi,nykyinenku,vesivaylao,epajatkuvu,painorajoi,paivitetty,korkeusraj,kayttotark,rakenneluo,sijaintisu,vaylanpito,icon_url
24.4338727322516,65.8103305236184,"843935",1.2.246.578.1.15.1400026,kaytossa,"numero:1,rakennetyypit:nimi:Teräksinen palkki, puukantinen,lyhenne:Tpp,jannetyyppi:nimi:Tavallinen,tunnus:11,pituus:arvo:16.03,yksikko:metri,kohtisuoraPituus:arvo:16.03,yksikko:metri,vapaaaukko:mitta:arvo:15.31,yksikko:metri,kohtisuoraMitta:arvo:15.31,yk",,,"2","arvo:5.5,yksikko:metri",,"nimi:Väylävirasto,yTunnus:1010547-1",,"382694","7301166","lat:65.8103305214756,lon:24.4338727299839","arvo:56.86,yksikko:metri",L-26,,"tunnus:851,nimi:Tornio","tienumero:19529,tieosa:1,etaisyys:1115,ajorata:0,nimi:Kaakamojoki pt,sijainti:oletus",Kaakamojoen silta,nimi:Lapin ELY-keskus,"nimi:Kaakamajoki,sijainti:alittava","edeltavanJanteenNumero:1,pituus:arvo:0.44,yksikko:metri,edeltavanJanteenNumero:2,pituus:arvo:0.44,yksikko:metri","ajoneuvonSuurinSallittuAkselilleKohdistuvaMassa:arvo:6,yksikko:tonni,ajoneuvonSuurinSallittu2AkseliselleTelilleKohdistuvaMassa:arvo:8,yksikko:tonni,ajoneuvoyhdistelmanSuurinSallittuMassa:arvo:20,yksikko:tonni",2022-01-11,,"tunnus:11,nimi:Vesistösilta,kuvaus:Vesistön ylittämiseksi rakennettu tiesilta","tunnus:S,nimi:Silta",,"tunnus:TIE,nimi:Tieverkko",./0.png
24.5086261927044,65.8090252664346,"844333",1.2.246.578.1.15.1402108,kaytossa,"numero:1,rakennetyypit:nimi:Teräsbetoninen ulokelaatta,lyhenne:Bul,jannetyyppi:nimi:Uloke,tunnus:12,pituus:arvo:3.19,yksikko:metri,kohtisuoraPituus:arvo:3,yksikko:metri,vapaaaukko:mitta:arvo:3.09,yksikko:metri,kohtisuoraMitta:arvo:2.91,yksikko:metri,alik",,,"2","arvo:12.25,yksikko:metri",,"nimi:Väylävirasto,yTunnus:1010547-1",,"386104","7300883","lat:65.8090252642971,lon:24.5086261908832","arvo:32.45,yksikko:metri",L-2108,,"tunnus:241,nimi:Keminmaa","tienumero:4,tieosa:426,etaisyys:6659,ajorata:1,nimi:Helsinki-Utsjoki,sijainti:oletus,sijainti:alittava",Metsälän risteyssilta,nimi:Lapin ELY-keskus,,,,2022-01-26,,"tunnus:12,nimi:Risteyssilta,kuvaus:Kahden tien eritasoristeykseen rakennettu, ylijohtavalla tiellä sijaitseva silta","tunnus:S,nimi:Silta","tunnus:E,nimi:E","tunnus:TIE,nimi:Tieverkko",./0.png
24.4454342550367,65.8259297894191,"844345",1.2.246.578.1.15.1402111,kaytossa,"numero:1,rakennetyypit:nimi:Teräsbetoninen vinojalkainen laattakehä,lyhenne:Bvlk,jannetyyppi:nimi:Tavallinen,tunnus:11,pituus:arvo:6.3,yksikko:metri,kohtisuoraPituus:arvo:6.3,yksikko:metri,vapaaaukko:mitta:arvo:6,yksikko:metri,kohtisuoraMitta:arvo:6,yksi",,,"1","arvo:12.25,yksikko:metri",,"nimi:Väylävirasto,yTunnus:1010547-1",,"383293","7302882","lat:65.8259297872772,lon:24.4454342528428","arvo:10.46,yksikko:metri",L-2111,,"tunnus:851,nimi:Tornio","tienumero:29,tieosa:1,etaisyys:2368,ajorata:1,nimi:Keminmaa-Tornio-Ruotsinraja,sijainti:oletus,sijainti:alittava",Heikinjuntin alikulkukäytävä,nimi:Lapin ELY-keskus,,,,2022-01-26,,"tunnus:12,nimi:Risteyssilta,kuvaus:Kahden tien eritasoristeykseen rakennettu, ylijohtavalla tiellä sijaitseva silta,tunnus:15,nimi:Alikulkukäytävä,kuvaus:Silta, joka johtaa kevyen-, traktori- yms. lähiliikenteen tai karjan tien alitse","tunnus:S,nimi:Silta","tunnus:N,nimi:N","tunnus:TIE,nimi:Tieverkko",./0.png
24.2419710180213,65.8371151197556,"844371",1.2.246.578.1.15.1402129,kaytossa,"numero:1,rakennetyypit:nimi:Teräsbetoninen vinojalkainen laattakehä,lyhenne:Bvlk,jannetyyppi:nimi:Tavallinen,tunnus:11,pituus:arvo:8.37,yksikko:metri,kohtisuoraPituus:arvo:8.33,yksikko:metri,vapaaaukko:mitta:arvo:8.04,yksikko:metri,kohtisuoraMitta:arvo:8",,,"1","arvo:12.25,yksikko:metri",,"nimi:Väylävirasto,yTunnus:1010547-1",,"374057","7304521","lat:65.8371151175938,lon:24.2419710141791","arvo:17.76,yksikko:metri",L-2129,,"tunnus:851,nimi:Tornio","tienumero:29,tieosa:2,etaisyys:1741,ajorata:2,nimi:Keminmaa-Tornio-Ruotsinraja,sijainti:oletus,nimi:Heikkurinsaarentie,sijainti:alittava",Salminpään alikulkukäytävä,nimi:Lapin ELY-keskus,,,,2022-01-26,,"tunnus:12,nimi:Risteyssilta,kuvaus:Kahden tien eritasoristeykseen rakennettu, ylijohtavalla tiellä sijaitseva silta,tunnus:15,nimi:Alikulkukäytävä,kuvaus:Silta, joka johtaa kevyen-, traktori- yms. lähiliikenteen tai karjan tien alitse","tunnus:S,nimi:Silta","tunnus:S,nimi:S","tunnus:TIE,nimi:Tieverkko",./0.png
24.5414038238975,65.7843022202126,"844408",1.2.246.578.1.15.1402235,kaytossa,"numero:1,rakennetyypit:nimi:Jännitetty betoninen jatkuva palkki,lyhenne:jBjp,jannetyyppi:nimi:Tavallinen,tunnus:11,pituus:arvo:28,yksikko:metri,kohtisuoraPituus:arvo:28,yksikko:metri,vapaaaukko:mitta:arvo:26.7,yksikko:metri,kohtisuoraMitta:arvo:26.7,yksi",,,"2","arvo:16.75,yksikko:metri",,"nimi:Väylävirasto,yTunnus:1010547-1",,"387494","7298070","lat:65.7843022180772,lon:24.5414038222485","arvo:100.4,yksikko:metri",L-2235,,"tunnus:240,nimi:Kemi","tienumero:4,tieosa:426,etaisyys:3472,ajorata:2,nimi:Helsinki-Utsjoki,sijainti:oletus,tienumero:70004,tieosa:961,etaisyys:526,ajorata:0,nimi:VT 4:n KEVYEN LIIKENTEEN VÄYLÄT,sijainti:oletus",Vähähaaran silta,nimi:Lapin ELY-keskus,"nimi:Kemijoki Vähähaara,sijainti:alittava",,,2022-01-10,,"tunnus:11,nimi:Vesistösilta,kuvaus:Vesistön ylittämiseksi rakennettu tiesilta","tunnus:S,nimi:Silta","tunnus:W,nimi:W","tunnus:TIE,nimi:Tieverkko",./0.png
24.547745303556,65.7801488138894,"844409",1.2.246.578.1.15.1402232,kaytossa,"numero:1,rakennetyypit:nimi:Teräsbetoninen laattakehä,lyhenne:Blk,jannetyyppi:nimi:Tavallinen,tunnus:11,pituus:arvo:11.27,yksikko:metri,kohtisuoraPituus:arvo:10.6,yksikko:metri,vapaaaukko:mitta:arvo:10.63,yksikko:metri,kohtisuoraMitta:arvo:10,yksikko:met",,,"1","arvo:12,yksikko:metri",,"nimi:Väylävirasto,yTunnus:1010547-1",,"387766","7297596","lat:65.7801488117543,lon:24.5477453019387","arvo:23.9,yksikko:metri",L-2232,,"tunnus:240,nimi:Kemi","nimi:Tornionkatu,sijainti:alittava,tienumero:4,tieosa:426,etaisyys:2940,ajorata:2,nimi:Helsinki-Utsjoki,sijainti:oletus",Vilmilän risteyssilta,nimi:Lapin ELY-keskus,,,,2022-05-18,,"tunnus:12,nimi:Risteyssilta,kuvaus:Kahden tien eritasoristeykseen rakennettu, ylijohtavalla tiellä sijaitseva silta","tunnus:S,nimi:Silta","tunnus:W,nimi:W","tunnus:TIE,nimi:Tieverkko",./0.png
24.5414038238975,65.7843022202126,"844414",1.2.246.578.1.15.1402235,kaytossa,"numero:1,rakennetyypit:nimi:Jännitetty betoninen jatkuva palkki,lyhenne:jBjp,jannetyyppi:nimi:Tavallinen,tunnus:11,pituus:arvo:28,yksikko:metri,kohtisuoraPituus:arvo:28,yksikko:metri,vapaaaukko:mitta:arvo:26.7,yksikko:metri,kohtisuoraMitta:arvo:26.7,yksi",,,"2","arvo:16.75,yksikko:metri",,"nimi:Väylävirasto,yTunnus:1010547-1",,"387494","7298070","lat:65.7843022180772,lon:24.5414038222485","arvo:100.4,yksikko:metri",L-2235,,"tunnus:240,nimi:Kemi","tienumero:4,tieosa:426,etaisyys:3472,ajorata:2,nimi:Helsinki-Utsjoki,sijainti:oletus,tienumero:70004,tieosa:961,etaisyys:526,ajorata:0,nimi:VT 4:n KEVYEN LIIKENTEEN VÄYLÄT,sijainti:oletus",Vähähaaran silta,nimi:Lapin ELY-keskus,"nimi:Kemijoki Vähähaara,sijainti:alittava",,,2022-01-10,,"tunnus:11,nimi:Vesistösilta,kuvaus:Vesistön ylittämiseksi rakennettu tiesilta","tunnus:S,nimi:Silta","tunnus:W,nimi:W","tunnus:TIE,nimi:Tieverkko",./0.png
24.5343407631576,65.7879769315145,"844415",1.2.246.578.1.15.1402236,kaytossa,"numero:1,rakennetyypit:nimi:Teräksinen jatkuva palkki, teräsbetonikantinen, liittorakenteinen,lyhenne:Tjpbl,jannetyyppi:nimi:Tavallinen,tunnus:11,pituus:arvo:39,yksikko:metri,kohtisuoraPituus:arvo:39,yksikko:metri,vapaaaukko:mitta:arvo:37.25,yksikko:metr",,,"4","arvo:16.75,yksikko:metri","arvo:18.09,yksikko:metri","nimi:Väylävirasto,yTunnus:1010547-1",,"387187","7298492","lat:65.7879769293786,lon:24.5343407614727","arvo:322,yksikko:metri",L-2236,,"tunnus:240,nimi:Kemi","tienumero:4,tieosa:426,etaisyys:4000,ajorata:2,nimi:Helsinki-Utsjoki,sijainti:oletus,tienumero:70004,tieosa:969,etaisyys:125,ajorata:0,sijainti:alittava,tienumero:70004,tieosa:961,etaisyys:1075,ajorata:0,nimi:VT 4:n KEVYEN LIIKENTEEN VÄYLÄT,sijainti:olet",Isohaaran silta,nimi:Lapin ELY-keskus,"nimi:Kemijoki,sijainti:alittava",,,2022-01-10,,"tunnus:11,nimi:Vesistösilta,kuvaus:Vesistön ylittämiseksi rakennettu tiesilta,tunnus:15,nimi:Alikulkukäytävä,kuvaus:Silta, joka johtaa kevyen-, traktori- yms. lähiliikenteen tai karjan tien alitse","tunnus:S,nimi:Silta","tunnus:W,nimi:W","tunnus:TIE,nimi:Tieverkko",./0.png
24.5595432499628,65.7899073607718,"844451",1.2.246.578.1.15.1401346,kaytossa,"numero:1,rakennetyypit:nimi:Teräsbetoninen palkki,lyhenne:Bp,jannetyyppi:nimi:Tavallinen,tunnus:11,pituus:arvo:9.5,yksikko:metri,vapaaaukko:mitta:arvo:9.1,yksikko:metri,kohtisuoraMitta:arvo:8.65,yksikko:metri,alikulkukorkeus:arvo:5,yksikko:metri",,,"1","arvo:5.15,yksikko:metri",,"nimi:Väylävirasto,yTunnus:1010547-1",,"388348","7298662","lat:65.7899073586374,lon:24.5595432484028","arvo:15,yksikko:metri",L-1346,,"tunnus:240,nimi:Kemi","tienumero:19518,tieosa:1,etaisyys:28,ajorata:0,nimi:Näävi pt,sijainti:oletus",Näävin silta,nimi:Lapin ELY-keskus,"nimi:Akkunuskanava,sijainti:alittava",,"ajoneuvonSuurinSallittuAkselilleKohdistuvaMassa:arvo:8,yksikko:tonni,ajoneuvonSuurinSallittu2AkseliselleTelilleKohdistuvaMassa:arvo:13,yksikko:tonni,ajoneuvonSuurinSallittu3AkseliselleTelilleKohdistuvaMassa:arvo:16,yksikko:tonni",2022-01-11,,"tunnus:11,nimi:Vesistösilta,kuvaus:Vesistön ylittämiseksi rakennettu tiesilta","tunnus:S,nimi:Silta",,"tunnus:TIE,nimi:Tieverkko",./0.png
24.5344738646793,65.7881855570803,"844481",1.2.246.578.1.15.1401567,kaytossa,"numero:1,rakennetyypit:nimi:Teräksinen jatkuva palkki, teräsbetonikantinen,lyhenne:Tjpb,jannetyyppi:nimi:Tavallinen,tunnus:11,pituus:arvo:39,yksikko:metri,kohtisuoraPituus:arvo:39,yksikko:metri,vapaaaukko:mitta:arvo:37.6,yksikko:metri,kohtisuoraMitta:arv",,,"4","arvo:13,yksikko:metri",,"nimi:Väylävirasto,yTunnus:1010547-1",,"387194","7298515","lat:65.7881855549444,lon:24.5344738629951","arvo:322,yksikko:metri",L-1567,,"tunnus:240,nimi:Kemi","tienumero:70004,tieosa:967,etaisyys:116,ajorata:0,sijainti:alittava,tienumero:70004,tieosa:969,etaisyys:144,ajorata:0,sijainti:alittava,tienumero:4,tieosa:426,etaisyys:4011,ajorata:1,nimi:Helsinki-Utsjoki,sijainti:oletus",Isohaaran silta,nimi:Lapin ELY-keskus,"numero:55,nimi:Räiskön venereitti,sijainti:alittava",,,2022-01-10,,"tunnus:11,nimi:Vesistösilta,kuvaus:Vesistön ylittämiseksi rakennettu tiesilta","tunnus:S,nimi:Silta","tunnus:E,nimi:E","tunnus:TIE,nimi:Tieverkko",./0.png
24.1865355457224,65.8431371109704,"844554",1.2.246.578.1.15.1401779,kaytossa,"numero:1,rakennetyypit:nimi:Teräsbetoninen laatta, elementtirakenteinen,lyhenne:Bl,jannetyyppi:nimi:Tavallinen,tunnus:11,pituus:arvo:6.3,yksikko:metri,vapaaaukko:mitta:arvo:6,yksikko:metri,kohtisuoraMitta:arvo:6,yksikko:metri,alikulkukorkeus:arvo:2.52,yk",,,"1","arvo:23.7,yksikko:metri","arvo:24.27,yksikko:metri","nimi:Väylävirasto,yTunnus:1010547-1",,"371557","7305304","lat:65.8431371088015,lon:24.1865355412852","arvo:11.5,yksikko:metri",L-1779,,"tunnus:851,nimi:Tornio","tienumero:29,tieosa:3,etaisyys:555,ajorata:2,nimi:Keminmaa-Tornio-Ruotsinraja,sijainti:oletus,tienumero:29,tieosa:3,etaisyys:555,ajorata:1,nimi:Keminmaa-Tornio-Ruotsinraja,sijainti:oletus,tienumero:70029,tieosa:936,etaisyys:57,ajorata:0,sijainti:alittava",Poikkikadun alikulkukäytävä,nimi:Lapin ELY-keskus,,,,2022-01-26,,"tunnus:15,nimi:Alikulkukäytävä,kuvaus:Silta, joka johtaa kevyen-, traktori- yms. lähiliikenteen tai karjan tien alitse","tunnus:S,nimi:Silta",,"tunnus:TIE,nimi:Tieverkko",./0.png
24.4566794658717,65.8080898172019,"844568",1.2.246.578.1.15.1401812,kaytossa,"numero:1,rakennetyypit:nimi:Teräsbetoninen laatta, elementtirakenteinen,lyhenne:Bl,jannetyyppi:nimi:Tavallinen,tunnus:11,pituus:arvo:6.4,yksikko:metri,vapaaaukko:mitta:arvo:6,yksikko:metri,kohtisuoraMitta:arvo:6,yksikko:metri,alikulkukorkeus:arvo:2.62,yk",,,"1","arvo:10.5,yksikko:metri",,"nimi:Väylävirasto,yTunnus:1010547-1",,"383726","7300874","lat:65.8080898150608,lon:24.4566794637487","arvo:13.7,yksikko:metri",L-1812,,"tunnus:851,nimi:Tornio","sijainti:alittava,tienumero:921,tieosa:2,etaisyys:1727,ajorata:0,nimi:Lautiosaari-Tornio,sijainti:oletus,tienumero:70921,tieosa:911,etaisyys:21,ajorata:0,sijainti:alittava",Kaakamon alikulkukäytävä,nimi:Lapin ELY-keskus,,,,2022-01-10,,"tunnus:15,nimi:Alikulkukäytävä,kuvaus:Silta, joka johtaa kevyen-, traktori- yms. lähiliikenteen tai karjan tien alitse","tunnus:S,nimi:Silta",,"tunnus:TIE,nimi:Tieverkko",./0.png
24.435875890754,65.8077964550368,"844569",1.2.246.578.1.15.1401813,kaytossa,"numero:1,rakennetyypit:nimi:Teräsbetoninen laatta, elementtirakenteinen,lyhenne:Bl,jannetyyppi:nimi:Tavallinen,tunnus:11,pituus:arvo:6.4,yksikko:metri,vapaaaukko:mitta:arvo:6,yksikko:metri,kohtisuoraMitta:arvo:6,yksikko:metri,alikulkukorkeus:arvo:3.2,yks",,,"1","arvo:10.5,yksikko:metri",,"nimi:Väylävirasto,yTunnus:1010547-1",,"382774","7300880","lat:65.8077964528941,lon:24.4358758884994","arvo:13.7,yksikko:metri",L-1813,,"tunnus:851,nimi:Tornio","tienumero:70921,tieosa:912,etaisyys:21,ajorata:0,sijainti:alittava,tienumero:921,tieosa:2,etaisyys:2703,ajorata:0,nimi:Lautiosaari-Tornio,sijainti:oletus",Närvin alikulkukäytävä,nimi:Lapin ELY-keskus,,,,2022-01-10,,"tunnus:15,nimi:Alikulkukäytävä,kuvaus:Silta, joka johtaa kevyen-, traktori- yms. lähiliikenteen tai karjan tien alitse","tunnus:S,nimi:Silta",,"tunnus:TIE,nimi:Tieverkko",./0.png
24.338696864876,65.8221361357881,"844571",1.2.246.578.1.15.1401816,kaytossa,"numero:1,rakennetyypit:nimi:Teräsbetoninen laatta, elementtirakenteinen,lyhenne:Bl,jannetyyppi:nimi:Tavallinen,tunnus:11,pituus:arvo:6.4,yksikko:metri,vapaaaukko:mitta:arvo:6,yksikko:metri,kohtisuoraMitta:arvo:6,yksikko:metri,alikulkukorkeus:arvo:2.5,yks",,,"1","arvo:16.5,yksikko:metri",,"nimi:Väylävirasto,yTunnus:1010547-1",,"378401","7302662","lat:65.8221361336369,lon:24.3386968619129","arvo:12.9,yksikko:metri",L-1816,,"tunnus:851,nimi:Tornio","tienumero:921,tieosa:3,etaisyys:50,ajorata:1,nimi:Lautiosaari-Tornio,sijainti:oletus,tienumero:89528,tieosa:951,etaisyys:24,ajorata:0,sijainti:alittava,tienumero:921,tieosa:3,etaisyys:50,ajorata:2,nimi:Lautiosaari-Tornio,sijainti:oletus",Laivajärven alikulkukäytävä,nimi:Lapin ELY-keskus,,,,2022-01-10,,"tunnus:15,nimi:Alikulkukäytävä,kuvaus:Silta, joka johtaa kevyen-, traktori- yms. lähiliikenteen tai karjan tien alitse","tunnus:S,nimi:Silta",,"tunnus:TIE,nimi:Tieverkko",./0.png
24.1688053908876,65.8353756832649,"844871",1.2.246.578.1.15.1402461,kaytossa,"numero:1,rakennetyypit:nimi:Teräsbetoninen holvi,lyhenne:Bh,jannetyyppi:nimi:Tavallinen,tunnus:11,pituus:arvo:7,yksikko:metri",2.4metri,,"1","arvo:10.7,yksikko:metri",,"nimi:Väylävirasto,yTunnus:1010547-1",,"370709","7304476","lat:65.8353756810935,lon:24.1688053862453","arvo:15.08,yksikko:metri",L-2461,"ratanumero:TOR 049,ratakilometri:885,etaisyys:824,sijaintiraide:TOR 049,nimi:Tornion 1435 mm:n raiteisto,sijainti:oletus","tunnus:851,nimi:Tornio","nimi:Länsipohjankatu,sijainti:alittava",Kirkkoputaan alikulkusilta 2,"nimi:Väylävirasto,yTunnus:1010547-1",,,,2022-05-22,,"tunnus:19,nimi:Alikulkusilta,kuvaus:Rautatiesilta, joka johtaa tien yli","tunnus:S,nimi:Silta",,"tunnus:RAT,nimi:Rataverkko",./0.png
24.1478697923314,65.8419998665617,"844957",1.2.246.578.1.15.1402205,kaytossa,"numero:1,rakennetyypit:nimi:Teräsbetoninen laattakehä,lyhenne:Blk,jannetyyppi:nimi:Tavallinen,tunnus:11,pituus:arvo:6.45,yksikko:metri,kohtisuoraPituus:arvo:6.45,yksikko:metri,vapaaaukko:mitta:arvo:6,yksikko:metri,kohtisuoraMitta:arvo:6,yksikko:metri,ali",,,"1","arvo:17.5,yksikko:metri","arvo:17.7,yksikko:metri","nimi:Väylävirasto,yTunnus:1010547-1",,"369787","7305257","lat:65.8419998643872,lon:24.1478697874355","arvo:18.59,yksikko:metri",L-2205,,"tunnus:851,nimi:Tornio","tienumero:29,tieosa:3,etaisyys:2432,ajorata:1,nimi:Keminmaa-Tornio-Ruotsinraja,sijainti:oletus,tienumero:29,tieosa:3,etaisyys:2432,ajorata:2,nimi:Keminmaa-Tornio-Ruotsinraja,sijainti:oletus,sijainti:alittava",Rajakaaren alikulkukäytävä,nimi:Lapin ELY-keskus,,,,2022-01-26,,"tunnus:15,nimi:Alikulkukäytävä,kuvaus:Silta, joka johtaa kevyen-, traktori- yms. lähiliikenteen tai karjan tien alitse","tunnus:S,nimi:Silta",,"tunnus:TIE,nimi:Tieverkko",./0.png
24.144986975997,65.8411200618385,"844963",1.2.246.578.1.15.1402207,kaytossa,"numero:1,rakennetyypit:nimi:Teräsbetoninen jatkuva laatta,lyhenne:Bjl,jannetyyppi:nimi:Tavallinen,tunnus:11,pituus:arvo:15,yksikko:metri,vapaaaukko:alikulkukorkeus:arvo:2.5,yksikko:metrinumero:2,rakennetyypit:nimi:Teräsbetoninen jatkuva laatta,lyhenne:Bj",,,"1","arvo:8,yksikko:metri",,"nimi:Väylävirasto,yTunnus:1010547-1",,"369651","7305165","lat:65.8411200596636,lon:24.1449869710655","arvo:53,yksikko:metri",L-2207,,"tunnus:851,nimi:Tornio","tienumero:29,tieosa:3,etaisyys:2612,ajorata:1,nimi:Keminmaa-Tornio-Ruotsinraja,sijainti:oletus,sijainti:alittava,sijainti:alittava",Handolinin silta,nimi:Ruotsin valtio,sijainti:alittava,,,2022-01-26,,"tunnus:11,nimi:Vesistösilta,kuvaus:Vesistön ylittämiseksi rakennettu tiesilta,tunnus:15,nimi:Alikulkukäytävä,kuvaus:Silta, joka johtaa kevyen-, traktori- yms. lähiliikenteen tai karjan tien alitse","tunnus:S,nimi:Silta","tunnus:N,nimi:N",,./0.png
24.1450834103495,65.8410410469001,"844964",1.2.246.578.1.15.1402206,kaytossa,"numero:1,rakennetyypit:nimi:Teräsbetoninen jatkuva laatta,lyhenne:Bjl,jannetyyppi:nimi:Tavallinen,tunnus:11,pituus:arvo:15,yksikko:metri,vapaaaukko:alikulkukorkeus:arvo:2.5,yksikko:metrinumero:2,rakennetyypit:nimi:Teräsbetoninen jatkuva laatta,lyhenne:Bj",,,"1","arvo:8,yksikko:metri",,"nimi:Väylävirasto,yTunnus:1010547-1",,"369655","7305156","lat:65.8410410447252,lon:24.1450834054191","arvo:53,yksikko:metri",L-2206,,"tunnus:851,nimi:Tornio","sijainti:alittava,tienumero:29,tieosa:3,etaisyys:2612,ajorata:2,nimi:Keminmaa-Tornio-Ruotsinraja,sijainti:oletus,sijainti:alittava",Handolinin silta,nimi:Ruotsin valtio,sijainti:alittava,,,2022-01-26,,"tunnus:11,nimi:Vesistösilta,kuvaus:Vesistön ylittämiseksi rakennettu tiesilta,tunnus:15,nimi:Alikulkukäytävä,kuvaus:Silta, joka johtaa kevyen-, traktori- yms. lähiliikenteen tai karjan tien alitse","tunnus:S,nimi:Silta","tunnus:S,nimi:S",,./0.png
24.1601890323782,65.8445544011842,"845097",1.2.246.578.1.15.1402003,kaytossa,"numero:1,rakennetyypit:nimi:Teräsbetoninen vinojalkainen laattakehä,lyhenne:Bvlk,jannetyyppi:nimi:Tavallinen,tunnus:11,pituus:arvo:6.25,yksikko:metri,vapaaaukko:mitta:arvo:6,yksikko:metri,kohtisuoraMitta:arvo:6,yksikko:metri,alikulkukorkeus:arvo:2.5,yksi",,,"1","arvo:17.68,yksikko:metri","arvo:18.91,yksikko:metri","nimi:Väylävirasto,yTunnus:1010547-1",,"370362","7305516","lat:65.8445543990116,lon:24.1601890276324","arvo:12.8,yksikko:metri",L-2003,,"tunnus:851,nimi:Tornio","tienumero:29,tieosa:3,etaisyys:1771,ajorata:1,nimi:Keminmaa-Tornio-Ruotsinraja,sijainti:oletus,sijainti:alittava,tienumero:29,tieosa:3,etaisyys:1771,ajorata:2,nimi:Keminmaa-Tornio-Ruotsinraja,sijainti:oletus,tienumero:70021,tieosa:951,etaisyys:291,ajorat",Miukin alikulkukäytävä,nimi:Lapin ELY-keskus,,,,2022-01-26,,"tunnus:15,nimi:Alikulkukäytävä,kuvaus:Silta, joka johtaa kevyen-, traktori- yms. lähiliikenteen tai karjan tien alitse","tunnus:S,nimi:Silta",,"tunnus:TIE,nimi:Tieverkko",./0.png
24.1865355457224,65.8431371109704,"845113",1.2.246.578.1.15.1401779,kaytossa,"numero:1,rakennetyypit:nimi:Teräsbetoninen laatta, elementtirakenteinen,lyhenne:Bl,jannetyyppi:nimi:Tavallinen,tunnus:11,pituus:arvo:6.3,yksikko:metri,vapaaaukko:mitta:arvo:6,yksikko:metri,kohtisuoraMitta:arvo:6,yksikko:metri,alikulkukorkeus:arvo:2.52,yk",,,"1","arvo:23.7,yksikko:metri","arvo:24.27,yksikko:metri","nimi:Väylävirasto,yTunnus:1010547-1",,"371557","7305304","lat:65.8431371088015,lon:24.1865355412852","arvo:11.5,yksikko:metri",L-1779,,"tunnus:851,nimi:Tornio","tienumero:29,tieosa:3,etaisyys:555,ajorata:2,nimi:Keminmaa-Tornio-Ruotsinraja,sijainti:oletus,tienumero:29,tieosa:3,etaisyys:555,ajorata:1,nimi:Keminmaa-Tornio-Ruotsinraja,sijainti:oletus,tienumero:70029,tieosa:936,etaisyys:57,ajorata:0,sijainti:alittava",Poikkikadun alikulkukäytävä,nimi:Lapin ELY-keskus,,,,2022-01-26,,"tunnus:15,nimi:Alikulkukäytävä,kuvaus:Silta, joka johtaa kevyen-, traktori- yms. lähiliikenteen tai karjan tien alitse","tunnus:S,nimi:Silta",,"tunnus:TIE,nimi:Tieverkko",./0.png
24.2414897053149,65.8348617713624,"845880",1.2.246.578.1.15.1400982,kaytossa,"numero:1,rakennetyypit:nimi:Teräsbetoninen jatkuva palkki,lyhenne:Bjp,jannetyyppi:nimi:Tavallinen,tunnus:11,pituus:arvo:16,yksikko:metri,kohtisuoraPituus:arvo:15.05,yksikko:metri,vapaaaukko:mitta:arvo:14.8,yksikko:metri,kohtisuoraMitta:arvo:13.93,yksikko",,,"1","arvo:9,yksikko:metri","arvo:9,yksikko:metri","nimi:Väylävirasto,yTunnus:1010547-1",,"374024","7304271","lat:65.8348617692006,lon:24.2414897014679","arvo:82.4,yksikko:metri",L-982,,"tunnus:851,nimi:Tornio","tienumero:921,tieosa:3,etaisyys:4695,ajorata:0,nimi:Lautiosaari-Tornio,sijainti:oletus",Liakanjoen salmenkosken silta,nimi:Lapin ELY-keskus,"nimi:Liakanjoki,sijainti:alittava",,,2022-02-16,,"tunnus:11,nimi:Vesistösilta,kuvaus:Vesistön ylittämiseksi rakennettu tiesilta","tunnus:S,nimi:Silta",,"tunnus:TIE,nimi:Tieverkko",./0.png
24.5701238919576,65.7934153655508,"845907",1.2.246.578.1.15.1401331,kaytossa,"numero:1,rakennetyypit:nimi:Teräsbetoninen jatkuva laatta,lyhenne:Bjl,jannetyyppi:nimi:Tavallinen,tunnus:11,pituus:arvo:11.2,yksikko:metri,vapaaaukko:mitta:arvo:10.16,yksikko:metri,kohtisuoraMitta:arvo:8.98,yksikko:metri,alikulkukorkeus:arvo:2.9,yksikko:",,,"1","arvo:12.5,yksikko:metri",,"nimi:Väylävirasto,yTunnus:1010547-1",,"388847","7299034","lat:65.7934153634171,lon:24.5701238904477","arvo:54.1,yksikko:metri",L-1331,,"tunnus:241,nimi:Keminmaa","tienumero:926,tieosa:1,etaisyys:4774,ajorata:0,nimi:Kemi-Rovaniemi,sijainti:oletus,tienumero:70926,tieosa:958,etaisyys:769,ajorata:0,nimi:Mt 926:n kevyen liikenteen väylät,sijainti:oletus",Akkunuskanavan silta,nimi:Lapin ELY-keskus,"nimi:Akkunuskanava,sijainti:alittava",,,2022-02-16,,"tunnus:11,nimi:Vesistösilta,kuvaus:Vesistön ylittämiseksi rakennettu tiesilta","tunnus:S,nimi:Silta",,"tunnus:TIE,nimi:Tieverkko",./0.png
